sample_id,text,source_wav_path,duration
bahraini_sft_conversation_gen_cleaned_001226_response_seg_00,في بعض البرامج ايه، وفي برامج تحسب من أول فلس.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000200_assistant_03_seg_00,اوكي جرّب تدخل على تفاصيل الطلب وتشوف زر Edit/Update،,,
bahraini_sft_conversation_gen_cleaned_000611_response_seg_01,من متى تبي تبدأ الإجازة؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000124_assistant_01_seg_01,هل في مجال إنها نظيفة وما فيها خدوش من تحت؟,,
bahraini_sft_conversation_gen_cleaned_000844_response_seg_01,وإذا أعدتها ونجحت، بعض الجامعات تحسب آخر درجة أو أفضل درجة حسب النظام.,,
bahraini_sft_conversation_gen_cleaned_000981_response_seg_01,عطني موقعك الحالي تقريبا وأنا أوصف لك الطريق جذي بسرعة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000193_assistant_03_seg_02,إذا كل شي سليم، تواصلوا مع دعم تمكين واذكروا رقم الطلب وتاريخ آخر دفعة.,,
bahraini_sft_conversation_gen_cleaned_001225_response_seg_00,اوكي، الدمج عادة ممكن بس يحتاج تحقق عشان ما يضيع رصيدك.,,
bahraini_sft_conversation_gen_cleaned_000257_response_seg_01,وحط النودز بمناطق مفتوحة مو داخل دولاب.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000820_response_seg_00,ممكن الدرجة مرفوعة بس بعده ما انعمل لها approval من القسم.,,
bahraini_sft_conversation_gen_cleaned_000413_response_seg_02,سياسة الاسترجاع،,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000568_response_seg_01,إذا للحين “In transit” داخل نفس البلد عادة يقدرون يسوون تعديل عنوان مقابل رسوم.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000039_assistant_03_seg_00,اوكي، جرّب تمسح Cache للمتصفح وتسوي Flush DNS بالجهاز.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000975_response_seg_01,وإذا وصلت بدري وايد، قعد في الكوفي القريب ودق عليهم قبل الموعد ب10 دقايق بس.,,
bahraini_sft_conversation_gen_cleaned_001085_response_seg_00,أول شي بلغ رسمي وخذ رقم البلاغ،,,
bahraini_sft_conversation_gen_cleaned_000932_response_seg_00,غالبا من ركود الماي في المواسير أو صدأ خفيف/ترسبات، خصوصا إذا ما استخدمتوا الحنفية فترة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000069_assistant_03_seg_05,بعد جرب إعادة إرسال OTP مرة وحدة كل دقيقة، مو ورا بعض.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001252_response_seg_01,إذا عندج فاتورة أو صورة للشنطة في تصوير سابق بعد تساعد وايد.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000325_assistant_03_seg_01,تبي أي واحد؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000187_assistant_03_seg_00,مو شرط توقفينه إذا التحديث بسيط،,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000314_response_seg_00,ركز على تقييم آخر شهر، وتعليقات عن النظافة والتغليف ووقت التوصيل.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000620_response_seg_00,يعني الشحنة دخلت فحص أمني إضافي، وهذا يصير للطيران أو محتويات معينة أو بشكل عشوائي.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000205_assistant_03_seg_01,إذا قيد المعالجة بدون رد،,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000252_assistant_03_seg_01,مكيف الشباك عادة أقل كفاءة، ومع شمس العصر يصير شغل متواصل.,,
bahraini_sft_conversation_gen_cleaned_001317_response_seg_01,ارسل رسالة بالقروب مع وصف عام، واسأل الاستقبال إذا في مفقودات.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000052_assistant_01_seg_01,شنو رقم الطلب وشنو الأشياء اللي تبيها أول؟,,
bahraini_sft_conversation_gen_cleaned_000320_response_seg_02,وين الترانزيت وشركتك؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000760_response_seg_03,إذا في متأخرات لازم تتصفّى قبل النقل.,,
bahraini_sft_conversation_gen_cleaned_001008_response_seg_02,تحب غرفة تدخين ولا لا؟,,
bahraini_sft_conversation_gen_cleaned_000446_response_seg_01,وإذا الجهاز واقف روح للموظف القريب أو الاستقبال وخله يطلع لك رقم يدوي.,,
bahraini_sft_conversation_gen_cleaned_000365_response_seg_02,لا تنتظر ليوم السفر، لأن بالمطار ممكن ما يمشي الموضوع.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000277_assistant_03_seg_00,اوكي، قدّم طلب بدل فاقد من البوابة إذا متاح، أو مرّ شؤون الطلبة/الأمن عشان البلاغ.,,
bahraini_sft_conversation_gen_cleaned_000087_response_seg_01,تبي علبتين ولا وحدة تكفي؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000404_assistant_05_seg_01,إذا بتعلن خلّه عام جدًا:,,
bahraini_sft_conversation_gen_cleaned_000995_response_seg_00,إي ممكن، بس يعتمد على جدول المقابلين.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001280_response_seg_00,أرسل رسالة عامة للضيوف اللي كانوا موجودين بدون ما تقول قيمة الذهب،,,
bahraini_sft_conversation_gen_cleaned_000878_response_seg_00,حسب الجامعة: أحيانا من شؤون الطلبة/الصندوق الطلابي، وأحيانا من جهة المنحة.,,
bahraini_sft_conversation_gen_cleaned_000428_response_seg_00,دور محلات القرطاسية الكبيرة أو اللي قريب من قسم الأطفال،,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000337_response_seg_01,مرات أرخص تشتري وزن إضافي أونلاين قبل المطار.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000490_response_seg_01,استخدم قلم حبر وخله واضح، واذا غلطت صحح بالطريقة اللي مكتوبة بالنموذج.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000253_response_seg_00,اذا تبي شي خفيف خذ سلطه مع دجاج مشوي او ساندويتش تونة، ومعاه شوربة.,,
bahraini_sft_conversation_gen_cleaned_000690_response_seg_04,ليش تبي توقفه؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001043_response_seg_02,إذا ما اشتغل، بلغهم يعطونك reset.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000234_assistant_01_seg_01,خلي المكيف على 24-25 بدل 18،,,
bahraini_sft_conversation_gen_cleaned_000845_response_seg_02,أي تخصص انت، وهل عندك جهة تدريب جاهزة ولا تبي ترشيحات؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000366_assistant_03_seg_01,نقدر ندمج الحسابين أو نفك الربط عن الرقم، بس نحتاج تأكيد ملكية الرقم.,,
bahraini_sft_conversation_gen_cleaned_000563_response_seg_00,اكتب اسم الشخص ورقم تواصله، وإذا طلبوا رقم هوية دخله من التطبيق الرسمي.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000404_assistant_03_seg_00,اوكي هني الأفضل تغيّر قفل الباب أو على الأقل تبدّل السلندر بأقرب وقت، لأن في رابط مباشر.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001251_response_seg_00,سلمها لأمن الجامعة أو مكتب شؤون الطلبة، لأن عندهم سجل رسمي للمفقودات.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000272_response_seg_05,يوم5 فلافل/حمص+تبولة.,,
bahraini_sft_conversation_gen_cleaned_001288_response_seg_02,وإذا تبي تساعد أكثر، الأمن عادة عنده طريقة يتواصلون مع صاحبها بدون ما تدخل بتفاصيل.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000124_assistant_03_seg_02,بس يعتمد على تقييم الموظف وسياسة البراند.,,
bahraini_sft_conversation_gen_cleaned_001140_response_seg_03,وبعدين قل لي الأيام اللي تناسبك.,,
bahraini_sft_conversation_gen_cleaned_000283_response_seg_03,عندك شقق حوالينك والواي فاي كثير؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000911_response_seg_01,تأكد من نسبة الهدر ومن عدم وجود تصريف مستمر.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000107_assistant_03_seg_00,زين فرص التعديل موجودة.,,
bahraini_sft_conversation_gen_cleaned_001054_response_seg_01,بحاول أضبطها لك، بس يمكن يكون عليها فرق سعر.,,
